GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,314M100US1698016974,1698016974,"United States - In metropolitan or micropolitan statistical area - Chicago-Joliet-Naperville, IL-IN-WI Metro Area - Chicago-Joliet-Naperville, IL Metro Division","Chicago-Joliet-Naperville, IL Metro Division",31.5,0.1
0100000US,,United States,314M100US1698023844,1698023844,"United States - In metropolitan or micropolitan statistical area - Chicago-Joliet-Naperville, IL-IN-WI Metro Area - Gary, IN Metro Division","Gary, IN Metro Division",27.4,0.3
0100000US,,United States,314M100US1698029404,1698029404,"United States - In metropolitan or micropolitan statistical area - Chicago-Joliet-Naperville, IL-IN-WI Metro Area - Lake County-Kenosha County, IL-WI Metro Division","Lake County-Kenosha County, IL-WI Metro Division",29.5,0.3
0100000US,,United States,310M100US17020,17020,"United States - In metropolitan or micropolitan statistical area - Chico, CA Metro Area","Chico, CA Metro Area",21.5,0.8
0100000US,,United States,310M100US17060,17060,"United States - In metropolitan or micropolitan statistical area - Chillicothe, OH Micro Area","Chillicothe, OH Micro Area",25.8,1.0
0100000US,,United States,310M100US17140,17140,"United States - In metropolitan or micropolitan statistical area - Cincinnati-Middletown, OH-KY-IN Metro Area","Cincinnati-Middletown, OH-KY-IN Metro Area",24.1,0.1
0100000US,,United States,310M100US17200,17200,"United States - In metropolitan or micropolitan statistical area - Claremont, NH Micro Area","Claremont, NH Micro Area",24.4,0.9
0100000US,,United States,310M100US17220,17220,"United States - In metropolitan or micropolitan statistical area - Clarksburg, WV Micro Area","Clarksburg, WV Micro Area",25.1,1.0
0100000US,,United States,310M100US17260,17260,"United States - In metropolitan or micropolitan statistical area - Clarksdale, MS Micro Area","Clarksdale, MS Micro Area",21.1,1.7
0100000US,,United States,310M100US17300,17300,"United States - In metropolitan or micropolitan statistical area - Clarksville, TN-KY Metro Area","Clarksville, TN-KY Metro Area",23.2,0.4
0100000US,,United States,310M100US17340,17340,"United States - In metropolitan or micropolitan statistical area - Clearlake, CA Micro Area","Clearlake, CA Micro Area",28.3,1.8
0100000US,,United States,310M100US17380,17380,"United States - In metropolitan or micropolitan statistical area - Cleveland, MS Micro Area","Cleveland, MS Micro Area",17.3,1.0
0100000US,,United States,310M100US17420,17420,"United States - In metropolitan or micropolitan statistical area - Cleveland, TN Metro Area","Cleveland, TN Metro Area",22.2,0.7
0100000US,,United States,310M100US17460,17460,"United States - In metropolitan or micropolitan statistical area - Cleveland-Elyria-Mentor, OH Metro Area","Cleveland-Elyria-Mentor, OH Metro Area",24.2,0.1
0100000US,,United States,310M100US17500,17500,"United States - In metropolitan or micropolitan statistical area - Clewiston, FL Micro Area","Clewiston, FL Micro Area",25.6,2.8
0100000US,,United States,310M100US17540,17540,"United States - In metropolitan or micropolitan statistical area - Clinton, IA Micro Area","Clinton, IA Micro Area",18.5,0.8
0100000US,,United States,310M100US17580,17580,"United States - In metropolitan or micropolitan statistical area - Clovis, NM Micro Area","Clovis, NM Micro Area",15.8,1.0
0100000US,,United States,310M100US17660,17660,"United States - In metropolitan or micropolitan statistical area - Coeur d'Alene, ID Metro Area","Coeur d'Alene, ID Metro Area",21.3,0.5
0100000US,,United States,310M100US17700,17700,"United States - In metropolitan or micropolitan statistical area - Coffeyville, KS Micro Area","Coffeyville, KS Micro Area",15.9,0.9
0100000US,,United States,310M100US17740,17740,"United States - In metropolitan or micropolitan statistical area - Coldwater, MI Micro Area","Coldwater, MI Micro Area",23.3,1.0
0100000US,,United States,310M100US17780,17780,"United States - In metropolitan or micropolitan statistical area - College Station-Bryan, TX Metro Area","College Station-Bryan, TX Metro Area",19.1,0.6
0100000US,,United States,310M100US17820,17820,"United States - In metropolitan or micropolitan statistical area - Colorado Springs, CO Metro Area","Colorado Springs, CO Metro Area",22.0,0.3
0100000US,,United States,310M100US17860,17860,"United States - In metropolitan or micropolitan statistical area - Columbia, MO Metro Area","Columbia, MO Metro Area",18.7,0.5
0100000US,,United States,310M100US17900,17900,"United States - In metropolitan or micropolitan statistical area - Columbia, SC Metro Area","Columbia, SC Metro Area",23.5,0.3
0100000US,,United States,310M100US17940,17940,"United States - In metropolitan or micropolitan statistical area - Columbia, TN Micro Area","Columbia, TN Micro Area",26.9,0.8
0100000US,,United States,310M100US17980,17980,"United States - In metropolitan or micropolitan statistical area - Columbus, GA-AL Metro Area","Columbus, GA-AL Metro Area",20.7,0.4
0100000US,,United States,310M100US18020,18020,"United States - In metropolitan or micropolitan statistical area - Columbus, IN Metro Area","Columbus, IN Metro Area",19.6,0.7
0100000US,,United States,310M100US18060,18060,"United States - In metropolitan or micropolitan statistical area - Columbus, MS Micro Area","Columbus, MS Micro Area",20.5,0.9
0100000US,,United States,310M100US18100,18100,"United States - In metropolitan or micropolitan statistical area - Columbus, NE Micro Area","Columbus, NE Micro Area",15.4,0.9
0100000US,,United States,310M100US18140,18140,"United States - In metropolitan or micropolitan statistical area - Columbus, OH Metro Area","Columbus, OH Metro Area",22.9,0.1
0100000US,,United States,310M100US18180,18180,"United States - In metropolitan or micropolitan statistical area - Concord, NH Micro Area","Concord, NH Micro Area",25.8,0.5
0100000US,,United States,310M100US18220,18220,"United States - In metropolitan or micropolitan statistical area - Connersville, IN Micro Area","Connersville, IN Micro Area",24.1,1.4
0100000US,,United States,310M100US18260,18260,"United States - In metropolitan or micropolitan statistical area - Cookeville, TN Micro Area","Cookeville, TN Micro Area",24.0,0.8
0100000US,,United States,310M100US18300,18300,"United States - In metropolitan or micropolitan statistical area - Coos Bay, OR Micro Area","Coos Bay, OR Micro Area",19.1,1.0
0100000US,,United States,310M100US18340,18340,"United States - In metropolitan or micropolitan statistical area - Corbin, KY Micro Area","Corbin, KY Micro Area",20.9,1.3
0100000US,,United States,310M100US18380,18380,"United States - In metropolitan or micropolitan statistical area - Cordele, GA Micro Area","Cordele, GA Micro Area",17.7,1.4
0100000US,,United States,310M100US18420,18420,"United States - In metropolitan or micropolitan statistical area - Corinth, MS Micro Area","Corinth, MS Micro Area",20.0,1.3
0100000US,,United States,310M100US18460,18460,"United States - In metropolitan or micropolitan statistical area - Cornelia, GA Micro Area","Cornelia, GA Micro Area",22.6,1.1
0100000US,,United States,310M100US18500,18500,"United States - In metropolitan or micropolitan statistical area - Corning, NY Micro Area","Corning, NY Micro Area",21.5,0.6
0100000US,,United States,310M100US18580,18580,"United States - In metropolitan or micropolitan statistical area - Corpus Christi, TX Metro Area","Corpus Christi, TX Metro Area",19.5,0.3
0100000US,,United States,310M100US18620,18620,"United States - In metropolitan or micropolitan statistical area - Corsicana, TX Micro Area","Corsicana, TX Micro Area",24.0,1.1
0100000US,,United States,310M100US18660,18660,"United States - In metropolitan or micropolitan statistical area - Cortland, NY Micro Area","Cortland, NY Micro Area",20.8,0.7
0100000US,,United States,310M100US18700,18700,"United States - In metropolitan or micropolitan statistical area - Corvallis, OR Metro Area","Corvallis, OR Metro Area",18.3,0.6
0100000US,,United States,310M100US18740,18740,"United States - In metropolitan or micropolitan statistical area - Coshocton, OH Micro Area","Coshocton, OH Micro Area",24.0,1.5
0100000US,,United States,310M100US18820,18820,"United States - In metropolitan or micropolitan statistical area - Crawfordsville, IN Micro Area","Crawfordsville, IN Micro Area",20.7,1.1
0100000US,,United States,310M100US18860,18860,"United States - In metropolitan or micropolitan statistical area - Crescent City, CA Micro Area","Crescent City, CA Micro Area",14.5,1.4
0100000US,,United States,310M100US18880,18880,"United States - In metropolitan or micropolitan statistical area - Crestview-Fort Walton Beach-Destin, FL Metro Area","Crestview-Fort Walton Beach-Destin, FL Metro Area",23.0,0.5
0100000US,,United States,310M100US18900,18900,"United States - In metropolitan or micropolitan statistical area - Crossville, TN Micro Area","Crossville, TN Micro Area",24.3,1.2
0100000US,,United States,310M100US18940,18940,"United States - In metropolitan or micropolitan statistical area - Crowley, LA Micro Area","Crowley, LA Micro Area",29.2,1.5
0100000US,,United States,310M100US18980,18980,"United States - In metropolitan or micropolitan statistical area - Cullman, AL Micro Area","Cullman, AL Micro Area",27.4,1.2
0100000US,,United States,310M100US19020,19020,"United States - In metropolitan or micropolitan statistical area - Culpeper, VA Micro Area","Culpeper, VA Micro Area",34.6,1.7
0100000US,,United States,310M100US19060,19060,"United States - In metropolitan or micropolitan statistical area - Cumberland, MD-WV Metro Area","Cumberland, MD-WV Metro Area",23.0,1.0
0100000US,,United States,310M100US19100,19100,"United States - In metropolitan or micropolitan statistical area - Dallas-Fort Worth-Arlington, TX Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area",26.6,0.1
0100000US,,United States,314M100US1910019124,1910019124,"United States - In metropolitan or micropolitan statistical area - Dallas-Fort Worth-Arlington, TX Metro Area - Dallas-Plano-Irving, TX Metro Division","Dallas-Plano-Irving, TX Metro Division",26.8,0.1
0100000US,,United States,314M100US1910023104,1910023104,"United States - In metropolitan or micropolitan statistical area - Dallas-Fort Worth-Arlington, TX Metro Area - Fort Worth-Arlington, TX Metro Division","Fort Worth-Arlington, TX Metro Division",26.4,0.2
0100000US,,United States,310M100US19140,19140,"United States - In metropolitan or micropolitan statistical area - Dalton, GA Metro Area","Dalton, GA Metro Area",20.5,0.5
0100000US,,United States,310M100US19180,19180,"United States - In metropolitan or micropolitan statistical area - Danville, IL Metro Area","Danville, IL Metro Area",20.1,0.7
0100000US,,United States,310M100US19220,19220,"United States - In metropolitan or micropolitan statistical area - Danville, KY Micro Area","Danville, KY Micro Area",23.9,1.2
0100000US,,United States,310M100US19260,19260,"United States - In metropolitan or micropolitan statistical area - Danville, VA Metro Area","Danville, VA Metro Area",23.6,0.7
0100000US,,United States,310M100US19300,19300,"United States - In metropolitan or micropolitan statistical area - Daphne-Fairhope-Foley, AL Micro Area","Daphne-Fairhope-Foley, AL Micro Area",25.5,0.7
0100000US,,United States,310M100US19340,19340,"United States - In metropolitan or micropolitan statistical area - Davenport-Moline-Rock Island, IA-IL Metro Area","Davenport-Moline-Rock Island, IA-IL Metro Area",19.3,0.3
0100000US,,United States,310M100US19380,19380,"United States - In metropolitan or micropolitan statistical area - Dayton, OH Metro Area","Dayton, OH Metro Area",21.0,0.2
0100000US,,United States,310M100US19460,19460,"United States - In metropolitan or micropolitan statistical area - Decatur, AL Metro Area","Decatur, AL Metro Area",23.7,0.4
0100000US,,United States,310M100US19500,19500,"United States - In metropolitan or micropolitan statistical area - Decatur, IL Metro Area","Decatur, IL Metro Area",17.6,0.5
0100000US,,United States,310M100US19540,19540,"United States - In metropolitan or micropolitan statistical area - Decatur, IN Micro Area","Decatur, IN Micro Area",22.7,1.4
0100000US,,United States,310M100US19580,19580,"United States - In metropolitan or micropolitan statistical area - Defiance, OH Micro Area","Defiance, OH Micro Area",19.8,1.4
0100000US,,United States,310M100US19620,19620,"United States - In metropolitan or micropolitan statistical area - Del Rio, TX Micro Area","Del Rio, TX Micro Area",18.7,1.9
0100000US,,United States,310M100US19660,19660,"United States - In metropolitan or micropolitan statistical area - Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area",25.1,0.5
0100000US,,United States,310M100US19700,19700,"United States - In metropolitan or micropolitan statistical area - Deming, NM Micro Area","Deming, NM Micro Area",18.1,1.9
0100000US,,United States,310M100US19740,19740,"United States - In metropolitan or micropolitan statistical area - Denver-Aurora-Broomfield, CO Metro Area","Denver-Aurora-Broomfield, CO Metro Area",26.7,0.1
0100000US,,United States,310M100US19760,19760,"United States - In metropolitan or micropolitan statistical area - DeRidder, LA Micro Area","DeRidder, LA Micro Area",31.3,2.0
0100000US,,United States,310M100US19780,19780,"United States - In metropolitan or micropolitan statistical area - Des Moines-West Des Moines, IA Metro Area","Des Moines-West Des Moines, IA Metro Area",19.8,0.2
